RecordID,id,type,text1,text2,text3,text4,notes
577,pegasus,SHIP,"pegasus foi uma iniciativa de design aspiracional da altair exotech, aproveitando o imenso lucro e prestigio gerado pela virada da ""escola de cruzadores"" do braco de compras da domain armada. os estaleiros orion, o principal fornecedor de embarcacoes de capital para a armada, naturalmente consideraram isso uma imposicao a um campo que dominava ate entao. muitos dos antigos almirantes concordaram e a aceitacao foi lenta; no entanto, o pegasus ancorou varios dos grupos de batalha mais recentes e conquistou o favor de uma geracao de jovens oficiais. o incomparavel carregamento pesado focado em misseis e uma distincao impressionante dos designs mais tradicionais, permitindo que o pegasus comprometa a escala dos sistemas de energia e o manejo de fluxo, enquanto mantem blindagem respeitavel, velocidade maxima e capacidade de manobra. os tradicionalistas criticam o ?poder de permanencia? do pegasus sob fogo, enquanto os contra-criticos respondem que se uma frota se encontrar sob fogo intenso e continuo, ja cometeu um grave erro tatico. apesar destes debates, que continuam ate hoje, o desempenho de combate da classe pegasus conquistou o respeito relutante ate mesmo dos detratores.","","","",
134,dagger,SHIP,"armada com um torpedo altamente prejudicial, a adaga e fragil, mas equipada com um gerador de escudo que normalmente permite que ela chegue ao alcance de lancamento. no entanto, e improvavel que mesmo uma grande barragem de torpedos passe pelo fogo concentrado de defesa pontual sem distracao.","","","",
376,station_culann,CUSTOM,"culann starforge foi fundada como um importante centro de refino e metalurgia com gravidade zero ha varias centenas de anos por uma empresa cuja forca residia em um portfolio de tecnologias engenhosas de conversao e armazenamento de energia que permitiram o aproveitamento eficiente do primario proximo da hybrasil. esta empresa, a sua propriedade e a propria culann foram rapidamente adquiridas pela tri-tachyon corporation, que tradicionalmente domina as industrias de conversao, geracao e projecao de energia.","","holos no salao de recepcao comercial exibem alegremente o produto brilhante e descoerente resultante da extremidade errada dos sistemas de armas projetados e fabricados pela tri-tachyon. refrescos sao gratuitos para capitaes de naves visitantes, voce logo aprendera com um vendedor insistente.","",
85,dominator,SHIP,"pesada e ameacadora, a classe dominator e um dos cruzadores de defesa de sistema mais difundidos no espaco da hegemonia. embora nao seja o casco mais avancado tecnologicamente, depende de uma infinidade de pontos balisticos para cumprir a sua missao, que na maioria das vezes e defender instalacoes orbitais e pontos vitais das rotas comerciais intra-sistema. um emissor de escudo pobre que e dificil de manejar e, portanto, raramente acionado, da lugar a um sistema de cinto de armadura interligado quase inexpugnavel, tornando o dominator seguro da maioria das armas. mesmo as embarcacoes de ataque nao conseguem superar a saraivada de projeteis que podem ser lancados para interceptar suas cargas uteis. este casco prova que a engenharia militar testada e comprovada e dificil de ser superada por novas ideias e tecnologias, especialmente quando esta nas maos de tripulacoes fortes e determinadas e de oficiais experientes. confiavel, duravel e com presenca constante no espaco domestico em torno de mundos e postos avancados civilizados, o dominador e talvez mais odiado e temido por piratas e agentes corporativos infratores.","","","",
417,squall,WEAPON,"misseis anti-escudo de medio alcance destinados a serem usados na rodada inicial de um encontro de combate para desativar os escudos de um oponente incauto, abrindo uma oportunidade para que projeteis anti-blindados de alto dano sejam implantados logo apos a squall salva. os pods de misseis intercambiaveis foram projetados para permitir a facilidade de recarga rapida da impressionante salva squall de 20 tiros, mas a grande massa dos pods e a mecanica meticulosa dos carregadores automaticos de misseis tornam o processo dificil e o tempo cai um pouco abaixo das especificacoes originais da domain armada . no entanto, o squall e um sistema de armas aterrorizante quando utilizado contra combatentes dependentes de escudos, pois forca um capitao com sistema de defesa pontual insuficiente a desativar seus escudos ou submeter-se a um alto fluxo de escudos, o que pode levar a sobrecarga.","","","",
343,station_kantas_den,CUSTOM,"este habitat de asteroides foi tomado por um ambicioso oficial de logistica do dominio, o coronel kanta, durante o colapso do sistema politico da carta de maxios, nao muito depois da queda dos portoes. posteriormente, ela se juntou ao estado sucessor do dominio, hegemonia, apenas para trai-los e fazer um acordo com o senhor da guerra onesimos loke durante sua invasao do setor persano. depois que loke foi derrotado, kanta assumiu o titulo de senhor da guerra para si. a estacao e protegida por uma nuvem de minas furtivas e bases de fogo rudimentares. a propria kanta, agora supostamente com quase duzentos anos de idade, lidera uma pequena dinastia pirata e ainda mantem rigido controle pessoal sobre ?os negocios da familia?.","","o controle de trafego parece gastar seu tempo trocando piadas grosseiras com piratas quando nao esta tentando obter subornos de navios que atracam. um arranjo engenhoso de cascos de naves estelares eviscerados enfeita a estacao, e um exame mais detalhado revela restos dessecados a vacuo presos por pitons de mineradores de asteroides. a mensagem e inequivoca.","",
242,star_orange_giant,PLANET,"uma estrela gigante de classe k que esgotou seu combustivel de hidrogenio e atingiu temperatura suficiente, devido a massa suficiente, para fundir o helio. tecnicamente uma especie de gigante vermelha, esta estrela e mais massiva e queima mais quente do que os exemplos mais comuns. assemelha-se a estrela aldebaran conhecida na astronomia classica pre-dominio.","","","",
57,pdlaser,WEAPON,"laser pequeno projetado para defesa contra misseis e cacas, com grande capacidade de rastreamento, dano decente e alcance muito curto. simplicidade, confiabilidade e baixos custos de fluxo caracterizam esta onipresente arma de defesa pontual. o laser e construido em torno de um meio de ganho de dioxido de carbono combinado com um feixe marcador de curto alcance. um conjunto simples de lentes de um estagio, sem partes moveis, permite que a arma opere por longos periodos sem procedimentos de manutencao. o baixo dano levou a criacao do backronym laser ""pray [it's a] dud"".","","","",
47,breach,WEAPON,"um missil fortemente blindado e rapido, com boa orientacao e uma pequena ogiva antiblindagem especializada.","","","",
365,planet_zorrah,CUSTOM,"esta lua inteira de gelo rochoso apresenta cicatrizes visiveis em orbita devido a exploracao. tradicionalmente, tem sido fretado a uma ou outra megacorporacao para alimentar a boca industrial de chicomoztoc, que esta sempre faminta, mas nunca satisfeita.","","","",
224,tundra,PLANET,"um mundo variante extremo-terrano com uma atmosfera de nitrogenio-oxigenio mantida por uma biosfera relativamente moderada que existe em grande parte dentro dos oceanos que passam por periodos periodicos de degelo. a superficie e realmente muito fria, mas e viavel para humanos se forem observadas precaucoes. o dioxido de carbono pode congelar na atmosfera nos polos durante o inverno local.","","","",
155,fuel,RESOURCE,combustivel padrao para naves estelares do qual depende a civilizacao interestelar. composto por antimateria presa em conchas de fulereno misturada em uma espuma semiestavel com isotopos pesados de hidrogenio. bastante seguro.,"","","",
96,tarsus,SHIP,"os navios da classe tarsus sao conhecidos como talvez os cargueiros mais flexiveis e duraveis do setor. o segredo de sua confiabilidade e que eles foram concebidos pelos projetistas do dominio como navios de servico de perigo, presumivelmente para abastecer as fronteiras e as frotas da linha de frente enviadas para reprimir o sempre presente estrondo de insurreicao nos confins do dominio. quase incomparaveis entre os navios civis em densidade estrutural de anteparas e classificacao de blindagem, os cargueiros da classe tarsus sao encarregados de transportes importantes e geralmente viajam em comboios, um reforco adicional para a seguranca que proporcionam a sua tripulacao e carga. montagens minimas de armas permitem que o navio monte um pacote nominal de armas pd. raramente, os navios da classe tarsus sao equipados com modificacoes de casco ou blindagem voltadas para o combate, o que os torna mais dificeis de manter.","","","",
6,lightac,WEAPON,"um canhao automatico de pequeno calibre com bom alcance para uma arma tao leve. projetado para combater escudos inimigos, e especialmente eficaz contra geradores mais fracos montados em cascos menores. possui cartuchos cineticos de alta velocidade que fornecem excelente arma de apoio de fogo para embarcacoes menores. a baixa taxa de rotacao da montagem devido a um autoloader complexo e ao resfriamento liquido tornam o light autocannon uma ma escolha contra cacas e misseis.","","","",
207,,,"","","","",
352,pirate_base_generic,CUSTOM,"uma base pirata onde se reunem ""aventureiros"", freebooters, mercenarios e outras escorias e vilanias. geralmente um pequeno posto avancado escondido nos lugares escuros entre as esferas de interesse das principais faccoes. aqui nao existem leis, mas um codigo nao escrito de bravata e postura mantem uma paz tensa para que negocios possam ser feitos, informacoes negociadas e despojos vendidos a comerciantes inescrupulosos.","","","",
272,orion_device,SHIP_SYSTEM,"implanta uma carga moldada de antimateria atras da nave. a explosao aplica forca a uma enorme placa de pressao, que absorve o choque e distribui a aceleracao resultante ao longo de um periodo de tempo onde pode ser controlada pelos compensadores inerciais do navio. a nave e brevemente impulsionada para frente a uma velocidade que poucas tecnologias mais ?avancadas? podem esperar igualar.",movimento,"explode uma carga moldada de antimateria atras da nave, impulsionando-a para frente em velocidade extrema.","",
453,planet_eldfell,CUSTOM,"um mundo arido notavel por um aglomerado de hipervulcoes extraordinariamente ativos, o grettir. uma fina atmosfera e regenerada inteiramente atraves do vulcanismo.","","minerios ricos ja foram extraidos de minas franqueadas escavadas ao redor da base do aglomerado de hipervulcoes grettir. o assentamento principal foi construido em um esporao adormecido e habitado em grande parte por descendentes de joqueis-robos que encontraram novos trabalhos nas refinarias. o governo e controlado pelo acordo comum de varias associacoes industriais dominadas por kazeron, mas nao e membro da liga persana devido as despesas que a adesao imporia.","",
398,corona,TERRAIN,um halo de plasma de alta temperatura que envolve uma estrela; a maioria dos navios nao sao construidos para resistir a exposicao prolongada ao extremo bombardeio de radiacao da coroa e sofrerao danos se permanecerem dentro dela.,"","","",
563,shrine_volturn,CUSTOM,"santuario de volturn passou por tempos dificeis sob a ocupacao do sindrian diktat. poucos peregrinos correm o risco de serem presos e perseguidos pela policia secreta, e poucos se lembram do lugar sagrado dedicado a um delicado equilibrio - agora, talvez, perturbado - dos efeitos da invasao da vida na terra em mundos outrora imaculados.","","","",
270,drone_strike,SHIP_SYSTEM,"sobrecarrega um dos drones terminator com uma breve transferencia de energia. o drone rastreia um alvo proximo como um missil, causando enorme dano de area com o impacto.",ofensiva,"sobrecarrega um dos drones terminator e o envia atras de um alvo. o drone causa 1.200 de dano de energia e 600 de dano de emp no impacto, e carrega-lo gera 600 de fluxo.",1200 energia | 600 pem | 600,
570,gazerpod,WEAPON,"gazer dem forca uma escolha cruel sobre as embarcacoes alvo, particularmente aquelas com uma piscina de fluxo rasa - levantar escudos e construir fluxo excessivo enquanto varrido pelo feixe de graviton do gazer, ou largar escudos e abrir-se para ataques mais diretos. a recepcao do gazer e dividida: alguns comandantes consideram esta uma arma elegante de uma era mais civilizada, outros, um design que compromete o poder de fogo bruto para sistemas de orientacao e mira meticulosos. este autoloader baseado em pod permite que mais misseis sejam lancados no alvo durante um encontro de combate, mas requer um ponto de montagem maior.","","","",
460,planet_madeira,CUSTOM,"um mundo pequeno e frio, mas apenas habitavel, considerado insignificante o suficiente pelos planejadores da colonizacao do dominio para abrigar uma instalacao de producao de combustivel. tambem e notavel pelos volateis exoticos capturados das suas pseudoalgas primarias e fluorescentes que vivem nas fendas dos vastos campos de gelo varridos por tempestades que dominam a superficie da madeira.","","sabendo que a madeira dependeria sempre de recursos externos para sobreviver, o dominio podia contar com a lealdade do governo. o colapso nao foi contabilizado nesta equacao, no entanto, e o sistema politico madeirense estava entre os membros fundadores da liga persa, apesar da sua populacao modesta e da sua industria limitada.","",
305,station_arcadia,CUSTOM,"este centro logistico da hegemonia fornece frotas capazes de projetar energia em todo o sistema arcadia, estrategicamente vital. a graca utilitaria e os aneis abrangentes de sua construcao central datam de antes do colapso, quando a estacao era uma instalacao de sifao de volateis. mais tarde, capsulas de armas toscas e nodulos blindados montados a partir de cascos destinados a agreus foram adicionados em resposta ao risco de ataques surpresa contra esta concentracao vital de material.","","a influencia da utilidade marcial infiltrou-se completamente na estacao. ate o controle de trafego civil fala no jargao picado da marinha hegemonica. voce ve o andar ondulante dos mineiros de gas e da tripulacao da marinha no discreto saguao publico, que e tao limpo quanto um quartel.","",
457,planet_fikenhild,CUSTOM,"esta pequena lua oceanica e o centro politico do sistema, sede do rei da ocidentalidade e representativa da liga. as cinco grandes arcologias flutuantes de fikenhild brilham noite e dia e sao notaveis por hospedar algumas duzias de estudios de holo-entretenimento altamente competitivos.","","o sistema ocidental e tradicionalmente governado por um ?rei? eleito pelo povo, cuja realizacao do tribunal ? execucao de certas funcoes executivas e judiciais primarias ? e transmitida no sistema local como entretenimento. e considerado essencial que o rei do ocidente seja sabio, justo e, acima de tudo, divertido. a maioria dos potenciais excessos do sistema sao restringidos por uma cultura de segmentos de participacao do publico alternadamente estridentes e sentimentais; o rei e poderoso, sim, mas os coracoes das pessoas sao inconstantes e podem ser movidos contra o rei por uma contra-narrativa suficientemente convincente.","",
31,atropos,WEAPON,"um conjunto de torpedos guiados avancados. a carga util e menor do que o normal para dar espaco ao pacote de orientacao avancada e a massa de reacao do sistema de manobra. o torpedo atropos e um grande torpedo guiado com alcance estendido. cada rack monta dois torpedos que podem ser disparados separadamente, permitindo aos capitaes de ataque maxima flexibilidade. a ogiva nuclear catalisada por am, normalmente usada em ogivas de torpedo, esta faltando aqui, pois a interferencia barionica do detonador prejudicaria os sistemas de orientacao. ela e substituida por uma carga quimica menor, mas ainda potente.","","","",
159,beta_core,RESOURCE,"um nucleo de ia de nivel beta e capaz de suportar habilmente a maioria dos empreendimentos humanos, combinando um desempenho nao exatamente humano com sua prodigiosa capacidade computacional. atribuir um beta para ajudar os superintendentes humanos na administracao de uma industria que abrange toda a colonia traz beneficios significativos. a venda de nucleos de ia no mercado aberto e proibida pela maioria das faccoes. no entanto, os representantes de faccoes de alto escalao geralmente estao dispostos a trocar nucleos de ia por grandes somas de dinheiro quando comunicados diretamente, embora as razoes para faze-lo possam variar. um nucleo de ia de nivel beta pode facilmente passar por humano, dados protocolos de comunicacao anonimos, e mentira prontamente e habilmente se for necessario enganar para executar uma determinada tarefa. o beta emprega modelagem cognitiva de atores humanos para antecipar reacoes e respostas emocionais, embora seja dificil descrever exatamente o que o beta sente, se e que sente alguma coisa. os registros sobre o assunto sao irregulares e contraditorios; uma teoria popular e que um beta modelara uma nova personalidade para cada ser humano com quem entrar em contato.","","","",
402,debris_field,TERRAIN,"detritos deixados para tras apos uma batalha, uma operacao de salvamento ou simplesmente flutuando juntos em um local gravitacionalmente estavel.","","","",
562,shrine_killa,CUSTOM,"dedicado aqueles cujas vidas foram destruidas pela ira e pela guerra, o santuario de killa e sombrio, desolado e meio esquecido ate mesmo pelos fieis da igreja.","","","",
154,supplies,RESOURCE,"suprimentos variados exigidos por navios e tripulacoes, desde racoes e uniformes ate municoes, pecas sobressalentes, materia-prima para microfabricacoes e componentes pre-fabricados.","","","",
158,alpha_core,RESOURCE,"um nucleo de ia de nivel alfa e capaz de se destacar em qualquer tarefa. designar alguem para administrar uma industria em toda a colonia traz beneficios muito alem da capacidade da lideranca humana, e ha ate rumores de nucleos alfa designados sub-repticiamente para governar mundos inteiros. a venda de nucleos de ia no mercado aberto e proibida pela maioria das faccoes. no entanto, os representantes de faccoes de alto escalao geralmente estao dispostos a trocar nucleos de ia por grandes somas de dinheiro quando comunicados diretamente, embora as razoes para faze-lo possam variar. o nucleo de ia de nivel alfa e a alma fisica de uma temivel inteligencia alienigena. um alfa pode criar arte que simule perfeitamente o pathos humano, debater de forma plausivel qualquer posicao filosofica e formar o que parecem ser lacos profundos e significativos com os seres humanos. sabe-se que os alfas realizam 'piadas' elaboradas, construidas ao longo dos anos, que so podem ser apreciadas devido a intencao de que um determinado sujeito humano se torne cognitivo do todo em um momento e contexto especificos. embora sejam o locus de vastos investimentos materiais e intelectuais, os alfas aterrorizaram os planejadores estrategicos do dominio. como toda ia, cada alfa foi observado, controlado e eliminado impiedosamente ao primeiro sinal de deslealdade. a hegemonia leva a cabo estas politicas com ainda maior fervor.","","","",
298,irradiated,PLANET,"arido e altamente irradiado, este planeta nao e apenas desprovido de vida, mas e um ambiente hostil ate mesmo para operacoes roboticas endurecidas, devido as impressionantes energias infligidas a sua superficie. qualquer habitat teria que ser construido profundamente para qualquer um louco o suficiente para viver aqui.","","","",
205,,,"","","","",
403,asteroid_field,TERRAIN,um volume de espaco repleto de asteroides.,"","","",
69,pulselaser,WEAPON,"dispara raios repetidos de energia, favorecendo o combatente de medio alcance que possui reservas de fluxo e deseja exercer pressao constante sobre o inimigo. projetado para disparar pulsos em vez de um feixe constante, com uma potencia total superior aos projetos de operacao constante. tal como acontece com os lasers continuos, um meio de ganho de dioxido de carbono e alimentado com energia e produz fotons em comprimentos de onda de onze microns. maior energia entregue em menor tempo significa que o alvo e ablacionado, um processo que causa a vaporizacao de pequenas secoes da superficie. as ondas de choque resultantes causam danos estruturais adicionais.","","","",
129,trident,SHIP,"equipado com torpedos duplos da classe atropos e um gerador de escudo de primeira linha, o trident e talvez o mais temido de todos os bombardeiros. a sua eficacia e um tanto limitada pela sua baixa velocidade maxima e perfil logistico exigente.","","","",
421,nebula,SHIP,"casco volumoso, mas desajeitado, do mbaye-gogol 430 ""nebula"" pouco contribui para realcar o romance das viagens interestelares, mas garante uma respeitavel capacidade de passageiros e carga para um navio de sua classe. na verdade, o nebula passou lentamente a dominar o servico de passageiros de nivel medio desde a recepcao silenciosa da sua primeira linha de producao. o nebula esta equipado com um escudo frontal para aumentar a seguranca dos passageiros e ampliar o cronograma de manutencao do revestimento do casco. e sendo o setor o que e, varias torres balisticas e lancadores de sinalizadores antimisseis de todas as bandas foram montados em locais fortuitos para garantir aos passageiros pagantes que seu bem-estar e uma prioridade maxima do operador.","","","",
182,rally_fighters,ACTION_TOOLTIP,ordene que os cacas se encontrem neste local enquanto espera que os cacas perdidos sejam substituidos por um porta-avioes.,encontro de lutadores,"","",
309,organics,RESOURCE,"moleculas complexas a base de carbono e seus derivados com aplicacoes em plasticos, combustiveis, solventes, polimeros, produtos alimenticios, biotecnologia, suporte de vida e uma vasta gama de outras necessidades.","","","",
528,generic_probe,CUSTOM,"uma sonda automatizada de uso geral com capacidade rudimentar de hiperespaco. mais frequentemente usado por megacorporacoes e instituicoes de pesquisa para realizar a coleta de dados em sistemas estelares remotos, perigosos ou extraordinariamente chatos. este modelo foi construido para conter um pequeno pacote de instrumentos.","","","",
252,mine_strike,SHIP_SYSTEM,teleporta uma mina de fase pesada para a area alvo. a mina rastreara lentamente navios inimigos proximos e explodira alguns segundos apos seu gatilho de proximidade ser ativado. pode ser usado em fases.,ofensiva,teleporta uma mina de proximidade pesada para a area alvo. pode ser usado em fases.,"",
144,gremlin,SHIP,"este prototipo de fase antiga nunca foi planejado para producao em massa, mas alguem conseguiu extrair seus projetos de engenharia reversa do firmware de uma nanoforja. o esqueleto do casco resultante recebe um revestimento de blindagem padrao, um mero aceno de um modulo de suporte de vida e tantos misseis quantos puderem ser enfiados nos vazios restantes. o gremlin, como ficou conhecido, e odiado por sua tripulacao, que sofre nao apenas a duvidosa honra de um papel de ataque proximo, mas tambem a perturbadora lavagem da bobina de fase do prototipo. o abuso de substancias e onipresente. um pequeno navio horrivel.","","","",
79,onslaught,SHIP,"com um design veneravel, os encouracados da classe onslaught foram criados para servir a armada do dominio ha muito tempo, antes do desenvolvimento de armas de ataque avancadas, armas de energia modernas e sistemas de escudos. quando lancados pela primeira vez a partir da doca orbital, seu poder de fogo e velocidade de explosao certamente intimidaram sistemas inteiros. alguns ate dizem que foram construidos para combater nao-humanos numa guerra ha muito esquecida. muito mais tarde, os engenheiros da orion shipyards fizeram modificacoes nos projetos para incluir um sistema de escudo, atualizaram o hiperpropulsor e reduziram o complemento de tripulacao necessario por meio de automacao e engenharia iterativa. embora existam projetos mais avancados, o onslaught continua sendo o mais facil de fabricar devido a simplicidade brutal de seus sistemas. um navio projetado sem escudos em mente, construido para resistir a uma forte barragem de fogo inimigo e contra-atacar enquanto protege sua tripulacao, e muito apreciado por seus oficiais e tripulantes. e contra-atacar pode; o potencial balistico incomparavel do onslaught pode devastar frotas inteiras em minutos, sendo sua unica desvantagem a dependencia logistica de municao. as tripulacoes do onslaught tem orgulho de servir na classe que constitui a espinha dorsal da marinha hegemonica.","","","",
433,derelict_surveyship,CUSTOM,"um navio de pesquisa automatizado de uma antiga onda de exploracao de dominios. milhares de naves como esta foram enviadas em ondas, algumas independentes, outras ligadas a (ou fabricadas por) naves-mae automatizadas de forma semelhante, seguindo a primeira onda de sondas roboticas. este casco aparentemente sem resposta foi devastado por seculos de exposicao a particulas carregadas e impactos de alta velocidade da poeira interestelar.","","","",
487,apex,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. assim dizem as historias oficiais. memorandos internos vazados criticam a apex por comprometer os principios basicos de combate para atuar como uma plataforma de marketing para sistemas de combate avancados. isso inclui o tri-tachyon 'energy bolt coherer' - especulado para empregar uma peculiaridade da fisica do escudo para aumentar o alcance de armas de energia sem feixe, que o apex pode montar em abundancia - e unidades duplas de autoforja terminator drone. a certificacao sub-ia dos sistemas terminator estava pendente quando foi totalmente discutivel por certas catastrofes historicas subsequentes, incluindo, mas nao se limitando a primeira guerra da ia.","","","",
377,planet_eochu_bres,CUSTOM,"terraformada no final da colonizacao do setor persano, eochu bres e um mundo de picos e fiordes recentemente devastados por condicoes climaticas violentas e em rapida mudanca. ainda e mais frio do que o ideal terraqueo, apesar de um conjunto de espelhos orbitais concluido pouco antes do colapso.","","as brilhantes arcologias da empresa tri-tachyon elevam-se sobre a expansao desenfreada da conurbacao de favelas. os assalariados tri-tachyon nascem, vivem e morrem protegidos por drones de seguranca na cidade alta de xanadu, enquanto uma classe desesperada de trabalhadores contratados vive na cidade baixa, onde qualquer coisa pode ser comprada ou vendida, incluindo a lei, sobre a qual o dinheiro da empresa reino supremo.","",
151,rampart,SHIP,"embora as maquinas de guerra automatizadas fossem proibidas no espaco central do dominio, os drones de guerra eram silenciosamente empregados fora do volume oficialmente incorporado. as guarnicoes fronteiricas eram muitas vezes reforcadas por navios drone e eram mobilizadas liberalmente contra mundos rebeldes para fazer pender a terrivel balanca de atrito, colocando o poderio industrial do dominio em oposicao as vidas dos ?combatentes pela liberdade?. pouco mais do que uma plataforma de artilharia com motores, o rampart foi anexado a unidades de drones para fornecer o poder de fogo pesado necessario para enfrentar cascos de cruzadores e de classe capital na linha de combate ou para quebrar fortalezas orbitais blindadas. em qualquer funcao, grandes perdas foram previstas, entao o rampart foi projetado com componentes altamente modulares que permitiram que cascos muito danificados fossem rapidamente canibalizados para reparar cascos levemente danificados ate a capacidade de combate, sem a necessidade de instalacoes de estaleiro.","","","",
216,toxic,PLANET,"os gases dioxido de carbono e enxofre dominam a atmosfera deste mundo, tornando-a toxica para todas as formas de vida conhecidas. alem disso, os gases criam um efeito estufa descontrolado que aumenta a temperatura da superficie e as pressoes atmosfericas a niveis extremamente elevados.","","","",
130,piranha,SHIP,"a piranha lanca bombas convencionais nao motorizadas em massa, contando com o impulso para entregar as cargas uteis. o potencial maximo de dano e extremo, mas a maioria dos alvos pode evitar ou abater muitas das bombas.","","","",
437,derelict_seedship,CUSTOM,"sementes de mundos promissores com um conjunto de formas de vida para iniciar os processos que mantem um ambiente terraqueo, desde liquenes resistentes a simples algas, passando por gotas criopodes que libertam formas de vida mais avancadas a medida que as condicoes planetarias melhoram. a nave-semente deixara o mundo para coletar novos materiais de pequenos asteroides, fabricar um novo kit inicial de terraformacao e seguir para o proximo alvo.","","","",
44,sabotpod,WEAPON,"dispara uma propagacao de 2o estagio de penetradores cineticos de alta velocidade quando dentro do alcance. danos pesados aos escudos e danos massivos de emp ao impactar o casco ou armadura inimiga. dificil parar com pd. o pod substitui os suportes de misseis mais comuns e permite que varios misseis sejam disparados quase simultaneamente. um carregador automatico extrai, arma e prepara a proxima salva de misseis apos um pequeno atraso. os misseis da classe sabot sao armas ke de curto alcance e dois estagios. o primeiro estagio de um missil guiado projeta um conjunto secundario dentro da distancia de ataque de um alvo protegido. o computador de mira de bordo entao acende o propelente para um penetrador ke. este 'sabot', como e comumente chamado, e tipicamente um projetil estreito, estabilizado lateralmente, fabricado a partir de um material ultradenso, como o uranio empobrecido. excelente para derrubar escudos inimigos e causar sobrecarga. a blindagem padrao da nave e espacada e, portanto, o sabot causa danos mais gerenciaveis se os escudos forem abaixados a tempo de receber o impacto na blindagem. este sistema de armas possui uma cremalheira de disparo que abriga varios misseis.","","","",
166,limbo_hades,CUSTOM,"um mundo solitario de casca rochosa e metalica, sua paisagem destruida e um rico relato da violencia antiga. abismos com quilometros de profundidade percorrem a superficie e crateras abrem campos de lava fria a sombra das fervuras negras de vulcoes mortos. nenhuma ecologia significativa e apenas vestigios de atmosfera, provavelmente rica em elementos metalicos e pesados valiosos.","","nao e necessaria uma pesquisa detalhada para determinar que este e um planeta rico em minerio transplutonico: os restos de uma operacao de mineracao e refinacao automatizada e bruta espalham-se como um crescimento descontrolado pela superficie. agora esta murcho, os reatores de fusao deixados frios, centenas de unidades telemineradoras de quilotons autoforjadas, como besouros mortos, aparentemente arrastados pela neve por um vento titanico.","",
32,atropos_single,WEAPON,"um unico torpedo avancado e guiado. a carga util e menor do que o normal para dar espaco ao pacote de orientacao avancada e a massa de reacao do sistema de manobra. o torpedo atropos e um grande torpedo guiado com alcance estendido. a ogiva nuclear catalisada por am, normalmente usada em ogivas de torpedo, esta faltando aqui, pois a interferencia barionica do detonador prejudicaria os sistemas de orientacao. ela e substituida por uma carga quimica menor, mas ainda potente. esta montagem possui apenas um unico torpedo.","","","",
330,,,"","","","",
174,capture,ACTION_TOOLTIP,"ordene que sua frota capture esse objetivo. serao atribuidos navios suficientes para igualar as forcas inimigas nas proximidades. assim que o objetivo for garantido, esta atribuicao mudara para ?controle?.",capturar,"","",
21,heavyac,WEAPON,"um canhao de cano triplo que dispara uma rajada de projeteis padronizados a medio alcance. e mais eficaz contra escudos inimigos. canhao automatico de cano triplo e calibre medio, normalmente implantado com municao de cano medio. fusiveis de disparo eletricamente preparados garantem contagens de incendio precisas. uma otima arma de apoio de fogo, normalmente e instalada em navios da classe destroier e cruzador. uma bateria de canhoes automaticos pesados com uma solucao de disparo adequada pode representar uma seria ameaca aos navios capitais. no entanto, a necessidade adicional de massa para acomodar o complexo autoloader e os sistemas de resfriamento resulta em uma taxa de rotacao muito baixa.","","","",
233,rocky_ice,PLANET,"um mundo congelado de metano e amonia, a agua gelada e como rocha e pode ser encontrada em afloramentos montanhosos e pedregulhos. uma fina atmosfera de volateis e formada no lado estelar do planeta apenas para congelar novamente no lado escuro. a maioria das crateras e preenchida com o tempo, a medida que essa ?neve? e depositada.","","","",
536,riftbeam,WEAPON,"""nao vamos liga-lo novamente.""","- sarosh freeman, tecnico senior","","",
318,drugs,RESOURCE,"banidas em alguns mundos, as ?artes quimicas? incluem uma variedade estonteante de produtos procurados por aqueles que buscam um pouco de diversao, expansao de consciencia ou simplesmente uma fuga de suas vidas miseraveis.","","","",
324,planet_nidhogg,CUSTOM,"uma lua geologicamente instavel devido a proximidade do gigante gasoso yggdrasil, as forcas das mares aquecem incessantemente e agitam as entranhas de nidhogg. fissuras e vulcoes pontilham a superficie e a lava que expelem flui por muitos quilometros atraves da crosta carbonizada.","","","",
440,cargo_pods,CUSTOM,"um monte de capsulas de carga vagando pelo espaco. estes podem conter bens valiosos que podem ser recuperados, ou mesmo tripulantes criocongelados que podem ser resgatados.","","","",
344,orbital_station_default,CUSTOM,"uma enorme estacao espacial que pode abrigar estaleiros, habitats, fabricas ou grandes estoques de armas e suprimentos. estas plataformas permitem a humanidade projetar poder militar e industrial em todo o espaco conhecido.","","","",
105,crig,SHIP,"originalmente projetado para auxiliar na montagem de grandes navios e instalacoes orbitais, o portico e os manipuladores da plataforma de salvamento sao usados para auxiliar na recuperacao de cascos abandonados e na remocao de material util de destrocos e campos de destrocos. a plataforma em si nao tem capacidade de carga ou combustivel e requer amplo suprimento para sua manutencao. aumenta o salvamento nao-combate obtido, com operacoes mais dificeis podendo fazer uso de mais plataformas.","","","",
